	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
5324	26.06.2007, 10:20	Senior Member	Thanked 202 Times in 109 Posts	Location: Zurich	" 
			
			If you want Astra2 and Hotbird, you want PRIME FOCUS to be Astra2. Line that up correctly first and then work on Hotbird.       
This is mine to give you a clue.  From L to R is 28/19/13 east.   
I did have a multifeedhalter like yours many years ago.  I found I had to bend it downwards on the Hotbird end to get a decent signal.
		"	considered knowledgeable	Join Date: Mar 2007	Groaned at 3 Times in 3 Posts	suitable dish for Astra2 and Hotbird?	adrian76	Posts: 306
5325	11.06.2007, 11:21	Newbie	Thanked 0 Times in 0 Posts	Location: Vesenaz	" 
			
			I can confirm that although the Bluewin-supplied ADSL and VDSL routers have WiFi, you can't stream TV over this as the available bandwidth is just not high enough (whatever the over-inflated claims are!) You HAVE to connect the router and the Bluewin IPTV box with a conventional Ethernet cable.   
One trick used by the Bluewin installers is to move the incoming telephone cable to a point behind the TV. This cable is just a thin copper pair and is easier to hide than an Ethernet cable. Sometimes a (now defunct) TV antenna cable duct and socket can be used to reroute this cable.   
Once the router is thus connected with the phone line behind the TV, one can then use a very short patch cable to connect the IPTV box. PC connections to the router can then be made wirelessly, as the limited speed of WiFi is not usually an issue when browsing/emailing.   
The only remaining issue is telephones. I simply hooked a Siemens Gigaset Dect cordless base to the incoming phone line - problem solved.   
HOWEVER - if you can't use the solution outlined above, Swisscom are actively testing (6/07) an alternative that involves using a very thin plastic optical fibre (just 1.5mm dia) as an Ethernet extension. This is also a Siemens Gigaset product, which rejoices in the (English on the box) product name ""Gigaset Optical LAN Adapter Duo"". The product consists of a cardboard box that contains two identical small white boxes with indicator LEDs. Each box has an Ethernet and a fibre socket, and needs volts from a small wall transformer. No configuration at all is required - it's quite literally ""plug and play"". So the connections are: Router Ethernet socket via Ethernet patch cable to white box, to fibre (30m suppplied - user can shorten), to 2nd white box, to 2nd Ethernet patch cable and finally to the IPTV box. The 2 short patch cables, 30m fibre, fibre cutter, wall transformers and English/French/German instructions are all in that single box.   
I don't know where this can be purchased as the one I have I'm testing is here in my office/lab, but Siemens Gigaset stuff is freely available in CH. I also don't (yet) know if Swisscom will sell or provide this as part of the Bluewin TV install service.   
Note that this Gigaset product allows you to extend ANY standard Ethernet up to 30m using a very thin fibre, so it's uses are not limited to IPTV. I imagine it could be pretty useful to renters who need to easily extend a true 100Mbits/s Ethernet invisibly around an apartment and can't/don't want to use much slower WiFi. It also doesn't care at all about Mac/PC/Linux issues! For the tecchies, it's IEEE 802.3u.   
Richard S
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	BluewinTV Sans Fil (which means without wires in case you were wondering)	RoyW	Posts: 4
5326	25.06.2007, 11:24	Forum Veteran	Thanked 2,250 Times in 949 Posts	Location: Zurich	" 
			
			oh Brett, I suppose I have to be nice to you or I'll see red tonight.   
Activate the HD box in the UK.  Can't stress that enough.     
Dishes are typically offset (or off-centre as the picture on the wiki suggests).  So the signal is coming from the sky (hence their name, clever huh?  ) and thus when a dish ""appears"" to be pointing at a building, it might not be.  Certainly if you have distance on your side.   
Some dishes I have seen which are pointing at nothing.  Badly-maintained and not needed.  But the norm is that they all point at *something*.   
I've seen many very creative solutions and many balconies lost due to TV requirements   "	a reputation beyond repute	Join Date: Apr 2007	Groaned at 46 Times in 39 Posts	Sky Dish Query	StirB	Posts: 1,870
5327	null	null	null	null	    Wall is 8inches thick   Too much effort to drill 2x 8inches. I rather drill part of the door   	null	null	null	TV cable and socket related question	guest	null
5328	21.06.2007, 11:00	Forum Legend	Thanked 2,012 Times in 1,160 Posts	Location: Ostschweiz	" 
			
			thanks for the replies! I think I'll go with tvtv - pretty good service
		"	a reputation beyond repute	Join Date: Dec 2006	Groaned at 96 Times in 46 Posts	TV guide that includes ITV and BBC programs?	dawiz	Posts: 4,027
5329	29.01.2007, 01:16	Member	Thanked 20 Times in 17 Posts	Location: Basel	"    Press the 'options' button on your handset and scroll down the language menu to ORG (ie, Original) which may - or may not - provide you with English. Usually it's automagically English on mine.   
On the theme of sport on the telly, did anyone follow the magnificent Sailing Channel show 'Adriatica', documenting life on board an Italian trans-Atlantic yacht? Now it's finished I'm left all lonesome...   
It perfectly captured the spirit of cruising (no, not that sort) with it's shaggy dog stories, search for fish and night-time star gazing. Beautiful.   
If anyone knows anything about it I'd love to learn more.
		"	no particular reputation at present	Join Date: Dec 2006	Groaned at 1 Time in 1 Post	Eurosport in English	owls_79	Posts: 104
5330	11.06.2007, 06:50	Newbie 1st class	Thanked 5 Times in 4 Posts	Location: Zug	" 
			
			72cm should be fine too.  Only time you might struggle is in heavy rain but the position that Basel is in should be ok in theory with 60cm or so.
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	80cm Sat. dish in Zug.  Big enough?	GregW	Posts: 20
5331	18.06.2007, 18:23	Newbie	Thanked 0 Times in 0 Posts	Location: Bern	" 
			
			One would think though, in an area titled TV/Internet/Telephone that some valuable information exists. That it might be worthwhile reading that before asking such a broad question. There is no point in regurgitating information without knowing how up to date the existing information is.     
You can guarantee that in the existing threads, no matter how old, you will find and be able to compile a list of providers which you could then set about using to research the most current offerings.
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	Need help choosing internet service + phone	mahesh	Posts: 1
5332	14.06.2007, 23:13	Member	Thanked 15 Times in 13 Posts	Location: Jura	" 
			
			So where the hell did ""Men and motors"" go on Astra 2d ??   Damn, i liked the cop shows on that channel.......  "	made some interesting contributions	Join Date: Nov 2006	Groaned at 0 Times in 0 Posts	Men and Motors	marcus	Posts: 104
5333	14.06.2007, 15:08	Senior Member	Thanked 202 Times in 109 Posts	Location: Zurich	" 
			
			Ahhh, I misread the thread title. I thought that after buying a dish, you were looking for somewhere to stand.   
I can see now I read it wrong   "	considered knowledgeable	Join Date: Mar 2007	Groaned at 3 Times in 3 Posts	best place to buy a dish & stand in Zurich......	adrian76	Posts: 306
5334	13.06.2007, 16:39	Member	Thanked 10 Times in 5 Posts	Location: Basel	" 
			
			Hi,   
I've just bought a Nokia 3G phone recently. What annoyed me was it has no Asian languages support, Chinese Language in particular. I frequently received SMS from friends in chinese but unable to read them.   
Does anyone know anywhere I can upgrade the phone firmware so that I can read/write chinese in my phone? I am sure there are APAC version of the phone which has asian language supports.   
Thanks   
James
		"	made some interesting contributions	Join Date: Mar 2007	Groaned at 1 Time in 1 Post	Phone Upgrade (to support Asia character sets)	jamesWtc	Posts: 124
5335	08.06.2007, 17:24	Member	Thanked 57 Times in 43 Posts	Location: Zug	" 
			
			You have to get the Blue Win  ADSL line working first  by using the passwords and router that they gave you.   
Once it is running, swap the router and play with the settings.   
Look at this thread:-       
Andy
		"	earned some respect	Join Date: Mar 2007	Groaned at 0 Times in 0 Posts	UK Wireless Router & Bluewin	WelshBoyo	Posts: 153
5336	11.06.2007, 22:55	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	" 
			
			replace LNB  
AND  
replace cable 
AND 
get SELF-AMALGAMATING TAPE - not 'leccy tape.
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	Sky Installer Lausanne	trojin	Posts: 3
5337	08.06.2007, 17:10	Junior Member	Thanked 5 Times in 5 Posts	Location: Emmetten, NW	" 
			
			Sorry...can I creep in with a UK related question here....ones that's been bugging me.    
If digital is so great why does the picture freeze up every so often? And why is the lip synch so badly out on some programmes, especially the kids ones? Sometimes it's like going back to TV the way it was 30 years ago. ( I won't get into how much the text facility annoys me   )   
I want analogue to stay!
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	Analogue switch-off question	Basel Gooner	Posts: 52
5338	05.06.2007, 22:47	Senior Member	Thanked 106 Times in 67 Posts	Location: Lausanne	" 
			
			I would welcome ownership of a FTV Dutch card, btw    Cloggy telly isn't bad (compared to much of Europe  )   
Search on there for ""canaal"" (ChrisW's link) and you'll find one thread with good info:    20 for a card and 30 per annum for the base package - this is the SBS6 et al.  You need a Dutch address and IIRC you would activate it via   "	considered knowledgeable	Join Date: May 2007	Groaned at 2 Times in 2 Posts	Dutch TV	PeterDB	Posts: 289
5339	05.06.2007, 20:52	Newbie	Thanked 0 Times in 0 Posts	Location: lausanne	"    Hi.   
All DSL over a phone line at the moment is done through Swisscom - up until very recently they legally owned the so called ""last mile"".  The upshot is, if you get a connection using a phone line  from anyone, you will have to pay Swisscom for the line - 25.25 I believe for analog.  To have DSL from swisscom will cost you more of course.  If you opt for DSL from say sunrise, you will then pay for that on a separate bill (but still the 25.25 from Swisscom).  There is ongoing legal challenges to this crazy situation.  Hopefully the situation will be completely different by the end of next year and the consumer will benefit from real competition  .   
If you go for a cable option, e.g. Cablecom, then you pay only them and will have 1 x bill.   
In all cases, be careful what you choose.  I would not recommend a pay as you go type deal, these almost invariably work out more expensive for the consumer than an unlimited usage deal.
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	Network connection possible without active phone line?	lorenzo	Posts: 1
5340	03.06.2007, 23:12	Junior Member	Thanked 5 Times in 5 Posts	Location: Emmetten, NW	" 
			
			Thanks Agu   
I'll give it a wqhirl once I unpack 4 million boxes!!!!!!!!!!!!!!!!!!!!!!!1
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	Are there any Free WiFi hotspots in Basel centre?	Basel Gooner	Posts: 52
5341	03.06.2007, 22:34	Junior Member	Thanked 5 Times in 5 Posts	Location: Emmetten, NW	" 
			
			I use the standard package for 25 a month.  I'm not a heavy up/downlaoder but have VOIP and It's enough for me.  when I need to get an iso or something big I can schedule the download between 1am and 6am and only 10% of it counts.
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	Internet/Phone via Teleport.ch (local to Aargau) - anyone tried it?	Basel Gooner	Posts: 52
5342	04.04.2007, 21:55	Junior Member	Thanked 2 Times in 2 Posts	Location: Geneva	"    I'm no expert, but AFAIK these wireless transmitters will only transmit one channel at any one time, and not the entire band.  So you can't, say, watch one channel on TV and record another channel on your VCR if both are in your living room.   
Just my 2 centimes.
		"	no particular reputation at present	Join Date: Oct 2006	Groaned at 2 Times in 2 Posts	Cable connection in another room	zourab	Posts: 76
