	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
2032	19.07.2010, 18:33	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Vaud	"     
It applies to parrots, for example.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	New animal law query and advice on seeking a dog sculptor	maryisobelle	Posts: 10
2033	15.07.2010, 18:06	Junior Member	Thanked 4 Times in 3 Posts	Location: Lausanne	" 
			
			One of my mutts came from SPA Fribourg; the folks I met there were very caring, very helpful. Definitely worth taking a peek at their website.   "	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Anyone know where to buy pets in the Lausanne area?	fishkid	Posts: 33
2034	25.04.2008, 08:47	Member	Thanked 10 Times in 6 Posts	Location: Athens, Greece	" 
			
			We live in Basel (soon to move to Basel Land - Münchenstein or Reinach). 
We have got two dogs at home (pumi   ) - and we hope we can find a flat where they are allowed to stay.   
My boyfriend is free all day and can look after a dog (take out to walk, etc).  
PM me if interested.
		"	no particular reputation at present	Join Date: Mar 2008	Groaned at 1 Time in 1 Post	Pet Sitting?	elabrandon	Posts: 165
2035	19.04.2010, 23:47	Junior Member	Thanked 6 Times in 5 Posts	Location: CandyLand	"    He never sits on the couch or bed not because i forbid him to because he doesnt like it himself,not just he never does it.
		"	no particular reputation at present	Join Date: Oct 2007	Groaned at 2 Times in 2 Posts	My dog, behavior and health problem :(	Fifi Sugar	Posts: 59
2036	14.07.2010, 19:08	Senior Member	Thanked 137 Times in 63 Posts	Location: Zurich	" 
			
			Hi there, I sent both of you a PM   Thanks!
		"	no particular reputation at present	Join Date: Jul 2008	Groaned at 8 Times in 5 Posts	Dog Sitter needed, a bit of special care, Zurich	transatlantic	Posts: 268
2037	18.04.2010, 00:38	Junior Member	Thanked 7 Times in 7 Posts	Location: Meilen, lake zurich	" 
			
			Ha, just kidding, two years ago. Shoot.
		"	no particular reputation at present	Join Date: Nov 2009	Groaned at 1 Time in 1 Post	I am available to look after your dog during the day	SUE ROWLINSON	Posts: 50
2038	12.07.2010, 20:04	Newbie	Thanked 0 Times in 0 Posts	Location: Vaud, Vevey	" 
			
			Hi Giselly,   
I emailed a reply to the address you provided.  We are very interested in having you look after our dog whilst we are away.  All the details are on the email.   
Thanks, 
Zoe
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Need someone to stay with your dog for some days? (Nyon - Coppet area)	Gigy	Posts: 3
2039	10.07.2010, 14:12	Forum Veteran	Thanked 363 Times in 160 Posts	Location: Basel, Bruderholz	" 
			
			Thank you Transatlantic, dmay. I'm going to try rats. Two females sounds good to me. Although we may have to wait until the latest child can crawl and fiend off overly excited rats.      I have read and thought about this. What.... are you getting at? A pet is, usually, an animal. Therefore a pet lover is an animal lover, even if very specific to just a species.   
Reptiles, as cool as they are, would just not fit this household. Maybe in 10 years, same for ferrets. A 4 years of a rat pair seems perfect to our current situation.   
Much thanks given.   
CK
		"	a reputation beyond repute	Join Date: Nov 2009	Groaned at 4 Times in 4 Posts	My cat is dead, long live the next pet! But what to get?	CheesyKiwi	Posts: 509
2040	10.07.2010, 13:38	Newbie	Thanked 0 Times in 0 Posts	Location: La Tour de Peilz	" 
			
			Hello... 
I am moving to the La Tour de Peilz - Vevey area in two weeks with my husband, two kids and two dogs. I am curious if a good place to board your pets (while on vacation) exists in my area. I am open to suggestions.    "	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Hotel for Dogs, Vevey area???	stephgrohe	Posts: 5
2041	17.08.2009, 16:02	Member	Thanked 197 Times in 99 Posts	Location: Zurich	"    Perhaps try to mix dry food with the tuna?     
I read before that somebody suggested only offering dry food (or even a wet food in this case - anything but tuna) for up to 3 days at a time.  If there is no medical issue, and just stubbornness, then eventually they will eat if hungry enough.  If after 3 days he doesn't touch it, then offer tuna to feed him, then try again.  But, I would suggest talking to somebody more professional about this before starting.     
Lame question - but have you offered tuna flavored wet/dry food? I sometimes take the water from the tuna fish can and dump it over the cats' dry food.  They think it's a treat.
		"	considered knowledgeable	Join Date: Nov 2008	Groaned at 0 Times in 0 Posts	cat refuses food	ulaula	Posts: 235
2042	21.04.2009, 19:55	Junior Member	Thanked 14 Times in 10 Posts	Location: Bern	" 
			
			I just brought my cat from Canada. He was allowed in with his tattoo, no microchip required until next year. I got the info straight from the Swiss authorities and brought along her email confirming his tattoo was acceptable. The email really helped at customs because they started to shake their heads when I said he wasn't micro chipped. As soon as they read it they just wanted their 88 CHF for entry.   
I was really worried about how he would do being stuffed in a carrier under my seat but he took it all in stride and was very calm through the whole flight from beginning to end. The staff were great, the agent even came on board just before we left to move a girl who was seated in the middle seat beside me so that I could have the extra room for my cat during the flight.   
Good luck
		"	no particular reputation at present	Join Date: Dec 2007	Groaned at 0 Times in 0 Posts	US-CH Cats on airplanes	erin	Posts: 58
2043	09.07.2010, 12:52	Junior Member	Thanked 6 Times in 6 Posts	Location: Zurich	"     
This has been discussed before. The dog should not in any way interfere with the driver.    "	annoyed a few people around here	Join Date: Jan 2010	Groaned at 5 Times in 5 Posts	Dogs in Rental Cars	A2Z	Posts: 36
2044	01.07.2010, 19:17	Newbie	Thanked 0 Times in 0 Posts	Location: Grens, Vaud	" 
			
			This may seem obvious but assume you have checked with the SPA in Nyon. Usually missing pets find their way there if someone cannot find the owner (ie. new to area and no identifying collar). Also, you can post a flyer/poster there as well.    
SPA Nyon  
022 361 61 15        
Also, I live in a neighboring village of Grens and have not seen the posters. May be worth driving to all neighboring villages and placing a poster in the center of the village. After a period of time, cats can travel some distances.   
Also, since you live so close to Signy shopping center, worth placing a poster there on the board as well.   
Another possiblity is placing an add in the local paper, La Cote, do it for the Thursday 'tout menage' edition, and you will get greater reader coverage.   
Edited to add:  Yet another possibility is to place a poster in the inter-communal dechetterie that is a stones throw from Grens, and gets all the visits of the neighboring communes.  It is on the border of Grens, Signy, Borex.  If you haven't visited yet, good to go and the farmers running it are very nice.
		"	no particular reputation at present	Join Date: Dec 2009	Groaned at 0 Times in 0 Posts	Our cat is missing (photo attached) [Grens-Vaud]	loakinbear	Posts: 9
2045	26.06.2010, 22:51	Forum Legend	Thanked 16,021 Times in 6,317 Posts	Location: Basel	" 
			
			Go for a long-hair Chihuahua... they only shed twice a year and your daughter will love grooming it and doing ""princess"" things with it.   
Also, they are the longest living toy breed with very few genetic problems- your girl will grow-up with it and you will have few worries. Their life span is approximately 15-17 years.   
I've two short-hairs (there is a dog en plus each month in the vacuum bag, because they constantly shed) and I find them the neatest dogs, 'cause they are like cats... but that need to be walked (good for calorie burning).   "	a reputation beyond repute	Join Date: Sep 2007	Groaned at 442 Times in 346 Posts	Advice on choice for a dog	Nil	Posts: 10,408
2046	30.06.2010, 12:22	Newbie 1st class	Thanked 4 Times in 2 Posts	Location: zurich	" 
			
			Thanks for all the PM's and offers everybody, extermely helpful. we have secured a cat sitter, so all is good, now time to get into holiday mode.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Cat sitter required in Kries 6 July 17 - July 31st	silverfox	Posts: 10
2047	29.06.2010, 19:36	Member	Thanked 54 Times in 37 Posts	Location: Basel	" 
			
			Could anyone close this thread please, as i found somebody to look after my cat.   
Thanks!
		"	no particular reputation at present	Join Date: Jul 2009	Groaned at 10 Times in 3 Posts	Could anybody recommend a boarding house/kennel for my cat?(in Basel)	annafelix	Posts: 146
2048	null	null	null	null	" 
			
			sharp!  (message is too short)      "	null	null	null	Help rehoming 2 loveable dogs	guest	null
2049	26.03.2010, 15:05	Member	Thanked 190 Times in 102 Posts	Location: Zurich	"    The green bins are only for garden waste. Kitchen waste, even if biodegradable, must be Zuri-Sacked.
		"	earned some respect	Join Date: Jan 2010	Groaned at 48 Times in 24 Posts	Disposing of silica cat litter	Kedi	Posts: 246
2050	06.07.2010, 16:41	Junior Member	Thanked 58 Times in 30 Posts	Location: Geneva	"    Phew! I have been fearfully lurking and am happy to hear the pup is ok!
		"	earned some respect	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	My labrador puppy (9.5 months can't walk anymore)	pregny	Posts: 93
2051	null	null	null	null	" 
			
			put him on a leash that is short enough.
		"	null	null	null	How can I stop my dog going to my neighbours?	guest	null
2052	29.06.2010, 22:24	Forum Veteran	Thanked 425 Times in 200 Posts	Location: By the water	    Hey! Does that make me the... wait for it... the leader of the pack?       	become a little unpopular	Join Date: Apr 2010	Groaned at 51 Times in 27 Posts	Humpy Puppy	Mrs T	Posts: 533
2053	04.07.2010, 10:42	Junior Member	Thanked 32 Times in 20 Posts	Location: Würenlos, AG	" 
			
			Actually by law, if you find a ""runaway pet"" you are obliged to feed it and give it shelter until the owner has been found. This can also be achieved by taking the pet to the Tierschutz or calling the Tierambulanz.   
Art 720 of the Civil Code states that whoever find a lost pet must inform the owner or, if that is not possible, inform the authorities. Article 721 states that such ""things"" must be stored/kept in an appropriate manner. This has been interpreted to mean that pets in such a situation must be given food and shelter.   
I think Mrs. D was more angry at people encouraging you to ""shoo"" the problem away rather than carrying on what you were doing which was quite obviously looking out for the cat's interests. And, should an owner berate you for feeding the cat, then I think you have enough arguments to quieten them down.   
A) You were doing your civic duty 
B) Given the cat had no name tag, how could you possibly know who to call
		"	made some interesting contributions	Join Date: Aug 2006	Groaned at 4 Times in 1 Post	To Feed or not to feed young cat?	Arena	Posts: 95
